ApplicantID,Gender,Age,MonthlyIncome,LoanAmount,CreditScore,EmploymentStatus,ExistingLoans,LoanTerm,PropertyArea,LoanApproved
2998,Male,32,91386,407171,740.0,Employed,4,36,Rural,1
2999,Male,57,106124,171684,834.0,Unemployed,3,240,Urban,0
3000,Male,37,125750,373036,894.0,Employed,1,24,Urban,1
1636,Female,26,123614,180193,536.0,Unemployed,1,180,Urban,0
2901,Female,55,132863,290489,523.0,Self-Employed,2,36,Urban,0
1413,Female,38,144341,109550,450.0,Unemployed,4,24,Rural,0
2783,Female,48,99655,299329,420.0,Unemployed,4,120,Urban,0
1635,Female,43,148832,91743,452.0,Self-Employed,2,360,Semi-Urban,0
2025,Female,28,102214,341075,840.0,Employed,4,60,Urban,1
2763,Male,33,107985,457775,860.0,Employed,0,60,Urban,1
1430,Female,44,126082,239073,442.0,Employed,2,60,Semi-Urban,0
1353,Male,48,34122,185693,531.0,Employed,2,12,Semi-Urban,0
1758,Male,25,57327,432688,626.0,Employed,3,24,Semi-Urban,0
1512,Female,29,51555,389997,745.0,Self-Employed,4,120,Rural,0
2654,Male,32,84575,363559,579.0,Self-Employed,4,24,Urban,0
1776,Male,43,92525,93169,513.0,Self-Employed,0,60,Semi-Urban,1
2173,Male,24,143364,449305,399.0,Self-Employed,0,240,Urban,1
1235,Female,42,133688,355090,577.0,Self-Employed,0,120,Semi-Urban,1
1279,Male,48,64769,222646,845.0,Employed,2,60,Urban,1
1719,Female,55,129903,319279,554.0,Employed,2,360,Rural,0
2943,Female,52,92391,279047,511.0,Self-Employed,3,360,Urban,0
2279,Male,46,62056,306008,325.0,Unemployed,2,60,Semi-Urban,0
1082,Female,59,116035,382597,396.0,Unemployed,2,240,Rural,0
